MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,14,M ,ISM,M1,DO,,5.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,15,M ,ISM,M1,DO,,5.4,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,16,M ,ISM,M1,DO,,5.4,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,17,M ,ISM,M1,DO,,5.3,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,18,M ,ISM,M1,DO,,5.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,19,M ,ISM,M1,DO,,5.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,20,M ,ISM,M1,DO,,5.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,21,M ,ISM,M1,DO,,5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,22,M ,ISM,M1,DO,,4.9,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,23,M ,ISM,M1,DO,,4.8,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,24,M ,ISM,M1,DO,,4.8,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,25,M ,ISM,M1,DO,,4.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,26,M ,ISM,M1,DO,,4.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,0.5,S ,ISM,M1,DO,,9,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,32,B ,ISM,M1,DO,,4.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,25005,BAY430,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,11/15/05,12:05:00,33,4.5,26.5,28,BP,ISM,M1,DO,,4.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,32,B ,ISM,M1,DO,,5.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,21,BP,ISM,M1,DO,,5.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,23,M ,ISM,M1,DO,,5.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,25,M ,ISM,M1,DO,,5.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,27,M ,ISM,M1,DO,,5.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,29,M ,ISM,M1,DO,,5.4,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,5,M ,ISM,M1,DO,,8.4,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,7,M ,ISM,M1,DO,,8.4,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,9,M ,ISM,M1,DO,,8.3,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,13,M ,ISM,M1,DO,,7.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,14,M ,ISM,M1,DO,,7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,15,M ,ISM,M1,DO,,6.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,17,M ,ISM,M1,DO,,6.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,19,M ,ISM,M1,DO,,5.9,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,18,BP,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,14,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,15,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,16,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,17,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,19,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,20,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,21,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,22,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,23,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,25,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,27,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,29,M ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,0.5,S ,ISM,M1,DO,,8.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,31,B ,ISM,M1,DO,,0.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,11,AP,ISM,M1,DO,,8.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,2,M ,ISM,M1,DO,,8.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,1,M ,ISM,M1,DO,,8.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,24675,BAY428,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,10/26/05,15:34:00,33,,,3,M ,ISM,M1,DO,,8.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,21,BP,ISM,M1,DO,,1.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,14,M ,ISM,M1,DO,,2.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,15,M ,ISM,M1,DO,,2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,16,M ,ISM,M1,DO,,2.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,17,M ,ISM,M1,DO,,1.8,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,5,M ,ISM,M1,DO,,8.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,6,M ,ISM,M1,DO,,7.8,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,8,M ,ISM,M1,DO,,6.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,9,M ,ISM,M1,DO,,5.3,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,10,M ,ISM,M1,DO,,3.9,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,11,M ,ISM,M1,DO,,3.4,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,12,M ,ISM,M1,DO,,3.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,13,M ,ISM,M1,DO,,3,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,7,AP,ISM,M1,DO,,7.3,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,1,M ,ISM,M1,DO,,9.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,2,M ,ISM,M1,DO,,8.9,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,3,M ,ISM,M1,DO,,8.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,4,M ,ISM,M1,DO,,8.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,0.5,S ,ISM,M1,DO,,9.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,23,M ,ISM,M1,DO,,1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,25,M ,ISM,M1,DO,,1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,27,M ,ISM,M1,DO,,1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,28,B ,ISM,M1,DO,,1.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,17,M ,ISM,M1,DO,,2.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,18,M ,ISM,M1,DO,,2.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,19,M ,ISM,M1,DO,,1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,21,M ,ISM,M1,DO,,1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,20,BP,ISM,M1,DO,,1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,13,M ,ISM,M1,DO,,2.8,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,14,M ,ISM,M1,DO,,3,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,15,M ,ISM,M1,DO,,2.8,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,16,M ,ISM,M1,DO,,2.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,10,AP,ISM,M1,DO,,9.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,7,M ,ISM,M1,DO,,9.4,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,9,M ,ISM,M1,DO,,9.2,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,11,M ,ISM,M1,DO,,8.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,12,M ,ISM,M1,DO,,5.9,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,0.5,S ,ISM,M1,DO,,9.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,1,M ,ISM,M1,DO,,9.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,2,M ,ISM,M1,DO,,9.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,3,M ,ISM,M1,DO,,9.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,27879,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/11/05,13:00:00,33,11.5,18.5,5,M ,ISM,M1,DO,,9.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,32,B ,ISM,M1,DO,,1.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,25,M ,ISM,M1,DO,,1.8,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,27,M ,ISM,M1,DO,,1.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,29,M ,ISM,M1,DO,,1.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,31,M ,ISM,M1,DO,,1.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,15,BP,ISM,M1,DO,,1.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,17,M ,ISM,M1,DO,,1.8,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,19,M ,ISM,M1,DO,,1.9,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,21,M ,ISM,M1,DO,,1.9,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,23,M ,ISM,M1,DO,,1.9,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34574,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/5/05,13:27:00,34,1.5,16.5,29,M ,ISM,M1,DO,,5.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,1,M ,ISM,M1,DO,,9.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,2,M ,ISM,M1,DO,,8.3,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,3,M ,ISM,M1,DO,,7.3,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,4,M ,ISM,M1,DO,,7.4,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,5,M ,ISM,M1,DO,,7.4,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,6,M ,ISM,M1,DO,,7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,7,M ,ISM,M1,DO,,6.5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,8,M ,ISM,M1,DO,,5.9,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,9,M ,ISM,M1,DO,,4.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,10,M ,ISM,M1,DO,,4.3,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,11,M ,ISM,M1,DO,,3.8,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,12,M ,ISM,M1,DO,,2.3,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,13,M ,ISM,M1,DO,,1.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,14,M ,ISM,M1,DO,,1.7,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,0.5,S ,ISM,M1,DO,,9.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34907,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/19/05,12:37:00,33,1.5,14.5,0.5,AP,ISM,M1,DO,,9.6,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34574,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/5/05,13:27:00,34,1.5,16.5,31,B ,ISM,M1,DO,,5,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34574,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/5/05,13:27:00,34,1.5,16.5,21,M ,ISM,M1,DO,,5.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34574,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/5/05,13:27:00,34,1.5,16.5,23,M ,ISM,M1,DO,,5.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34574,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/5/05,13:27:00,34,1.5,16.5,25,M ,ISM,M1,DO,,5.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34574,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/5/05,13:27:00,34,1.5,16.5,27,M ,ISM,M1,DO,,5.1,MG/L,F01 ,,,,,,38.82593,-76.39945
CB4.1C,34574,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,4/5/05,13:27:00,34,1.5,16.5,18,BP,ISM,M1,DO,,5,MG/L,F01 ,,,,,,38.82593,-76.39945
